date,price,open,high,low,change %,vol,perc_chg
2020-11-27,"1,230.72","1,228.91","1,232.89","1,227.82",0.09%,,
2020-11-30,"1,205.07","1,230.93","1,233.20","1,204.55",-2.08%,,
2020-12-01,"1,224.00","1,205.51","1,225.30","1,205.51",1.57%,,
2020-12-02,"1,228.71","1,225.46","1,229.65","1,222.75",0.38%,,
2020-12-03,"1,239.46","1,230.19","1,242.50","1,228.93",0.87%,,
2020-12-04,"1,251.04","1,239.73","1,253.23","1,239.73",0.93%,,
2020-12-07,"1,253.39","1,251.20","1,254.65","1,246.14",0.19%,,
2020-12-08,"1,254.23","1,252.39","1,254.63","1,249.10",0.07%,,
2020-12-09,"1,255.85","1,253.20","1,261.60","1,252.31",0.13%,,
2020-12-10,"1,255.03","1,253.78","1,255.56","1,247.90",-0.07%,,
2020-12-11,"1,257.66","1,256.59","1,262.26","1,255.48",0.21%,,
2020-12-14,"1,250.45","1,257.68","1,259.26","1,249.95",-0.57%,,
2020-12-15,"1,250.21","1,250.21","1,251.78","1,243.05",-0.02%,,
2020-12-16,"1,263.82","1,252.84","1,264.87","1,251.80",1.09%,,
2020-12-17,"1,272.96","1,264.28","1,272.96","1,262.32",0.72%,,
2020-12-18,"1,268.36","1,273.12","1,273.52","1,267.49",-0.36%,,
2020-12-21,"1,257.01","1,267.08","1,268.45","1,252.72",-0.89%,,
2020-12-22,"1,248.70","1,256.87","1,257.19","1,245.69",-0.66%,,
2020-12-23,"1,258.10","1,248.41","1,258.77","1,246.91",0.75%,,
2020-12-24,"1,253.53","1,258.38","1,263.95","1,249.72",-0.36%,,
2020-12-25,"1,255.20","1,254.67","1,255.82","1,254.16",0.13%,,
2020-12-28,"1,252.33","1,256.52","1,259.10","1,251.31",-0.23%,,
2020-12-29,"1,266.77","1,252.92","1,267.10","1,251.41",1.15%,,
2020-12-30,"1,289.03","1,265.95","1,289.03","1,265.07",1.76%,,
2020-12-31,"1,291.26","1,289.54","1,294.88","1,288.81",0.17%,,
2021-01-01,"1,291.75","1,291.53","1,292.30","1,291.51",0.04%,,
2021-01-04,"1,304.43","1,291.85","1,308.82","1,289.75",0.98%,,
2021-01-05,"1,319.97","1,301.57","1,321.04","1,298.52",1.19%,,
2021-01-06,"1,315.33","1,321.01","1,326.33","1,314.99",-0.35%,,
2021-01-07,"1,322.30","1,316.16","1,322.37","1,314.95",0.53%,,
2021-01-08,"1,353.53","1,320.50","1,353.53","1,320.50",2.36%,,
2021-01-11,"1,349.60","1,352.68","1,365.71","1,348.47",-0.29%,,
2021-01-12,"1,353.57","1,348.99","1,357.65","1,341.32",0.29%,,
2021-01-13,"1,364.07","1,357.28","1,365.74","1,356.71",0.78%,,
2021-01-14,"1,370.76","1,362.47","1,373.11","1,360.29",0.49%,,
2021-01-15,"1,358.03","1,371.82","1,375.47","1,355.70",-0.93%,,
2021-01-18,"1,358.98","1,355.84","1,359.41","1,349.61",0.07%,,
2021-01-19,"1,381.31","1,358.36","1,381.42","1,357.73",1.64%,,
2021-01-20,"1,400.97","1,383.43","1,404.29","1,382.43",1.42%,,
2021-01-21,"1,406.07","1,403.22","1,414.30","1,402.22",0.36%,,
2021-01-22,"1,392.85","1,405.67","1,407.42","1,390.14",-0.94%,,
2021-01-25,"1,410.20","1,392.03","1,414.33","1,391.64",1.25%,,
2021-01-26,"1,388.76","1,410.30","1,410.63","1,385.28",-1.52%,,
2021-01-27,"1,371.42","1,390.42","1,395.53","1,369.65",-1.25%,,
2021-01-28,"1,350.59","1,367.80","1,367.80","1,345.60",-1.52%,,
2021-01-29,"1,329.57","1,352.87","1,362.65","1,327.77",-1.56%,,
2021-02-01,"1,361.09","1,328.16","1,361.17","1,326.20",2.37%,,
2021-02-02,"1,381.19","1,362.25","1,384.88","1,361.71",1.48%,,
2021-02-03,"1,392.64","1,383.50","1,395.53","1,382.37",0.83%,,
2021-02-04,"1,387.61","1,393.70","1,393.70","1,377.59",-0.36%,,
2021-02-05,"1,395.35","1,388.43","1,397.71","1,387.39",0.56%,,
2021-02-08,"1,399.81","1,395.68","1,403.38","1,393.72",0.32%,,
2021-02-09,"1,409.14","1,401.26","1,411.20","1,400.84",0.67%,,
2021-02-10,"1,422.94","1,412.12","1,426.22","1,409.56",0.98%,,
2021-02-11,"1,427.89","1,422.44","1,431.97","1,419.20",0.35%,,
2021-02-12,"1,428.87","1,428.32","1,431.55","1,423.93",0.07%,,
2021-02-15,"1,437.72","1,430.39","1,437.72","1,430.39",0.62%,,
2021-02-16,"1,442.17","1,437.93","1,445.16","1,436.91",0.31%,,
2021-02-17,"1,444.93","1,439.54","1,449.06","1,436.56",0.19%,,
2021-02-18,"1,425.13","1,445.66","1,449.38","1,422.04",-1.37%,,
2021-02-19,"1,430.03","1,426.65","1,432.33","1,412.63",0.34%,,
2021-02-22,"1,397.67","1,430.97","1,439.67","1,397.66",-2.26%,,
2021-02-23,"1,398.20","1,397.72","1,406.17","1,382.89",0.04%,,
2021-02-24,"1,376.76","1,398.51","1,402.60","1,372.68",-1.53%,,
2021-02-25,"1,383.81","1,381.00","1,399.33","1,377.96",0.51%,,
2021-02-26,"1,339.26","1,377.98","1,377.98","1,335.41",-3.22%,,
2021-03-01,"1,362.47","1,337.86","1,364.17","1,337.73",1.73%,,
2021-03-02,"1,359.65","1,366.41","1,377.41","1,357.52",-0.21%,,
2021-03-03,"1,378.02","1,360.35","1,383.35","1,358.08",1.35%,,
2021-03-04,"1,346.34","1,376.74","1,376.74","1,339.28",-2.30%,,
2021-03-05,"1,339.31","1,341.08","1,344.47","1,325.53",-0.52%,,
2021-03-08,"1,308.14","1,340.17","1,345.71","1,303.44",-2.33%,,
2021-03-09,"1,317.85","1,304.58","1,321.14","1,289.19",0.74%,,
2021-03-10,"1,324.90","1,321.23","1,332.00","1,320.15",0.53%,,
2021-03-11,"1,357.60","1,328.48","1,360.83","1,328.48",2.47%,,
2021-03-12,"1,348.20","1,362.52","1,369.90","1,343.75",-0.69%,,
2021-03-15,"1,340.25","1,348.86","1,353.01","1,336.05",-0.59%,,
2021-03-16,"1,349.07","1,341.87","1,352.09","1,341.49",0.66%,,
2021-03-17,"1,342.80","1,348.59","1,349.07","1,336.89",-0.46%,,
2021-03-18,"1,347.33","1,347.63","1,359.18","1,343.87",0.34%,,
2021-03-19,"1,336.84","1,344.96","1,344.96","1,328.26",-0.78%,,
2021-03-22,"1,336.27","1,336.51","1,341.25","1,332.69",-0.04%,,
2021-03-23,"1,323.77","1,338.21","1,341.57","1,321.20",-0.94%,,
2021-03-24,"1,298.44","1,320.54","1,320.89","1,296.90",-1.91%,,
2021-03-25,"1,288.42","1,297.11","1,298.76","1,286.50",-0.77%,,
2021-03-26,"1,307.48","1,289.33","1,309.69","1,288.81",1.48%,,
2021-03-29,"1,310.11","1,307.76","1,312.04","1,303.86",0.20%,,
2021-03-30,"1,319.50","1,310.37","1,320.07","1,309.65",0.72%,,
2021-03-31,"1,316.43","1,319.94","1,322.51","1,312.52",-0.23%,,
2021-04-01,"1,335.24","1,319.17","1,340.50","1,318.61",1.43%,,
2021-04-02,"1,338.23","1,336.69","1,338.95","1,336.69",0.22%,,
2021-04-05,"1,338.79","1,338.89","1,339.64","1,335.06",0.04%,,
2021-04-06,"1,346.91","1,339.79","1,348.92","1,339.79",0.61%,,
2021-04-07,"1,338.76","1,347.93","1,352.90","1,336.33",-0.61%,,
2021-04-08,"1,343.36","1,337.83","1,344.73","1,332.53",0.34%,,
2021-04-09,"1,330.36","1,343.92","1,345.32","1,329.27",-0.97%,,
2021-04-12,"1,322.31","1,329.13","1,331.32","1,314.75",-0.61%,,
2021-04-13,"1,323.95","1,321.91","1,329.54","1,319.18",0.12%,,
2021-04-14,"1,336.59","1,325.79","1,339.24","1,324.72",0.95%,,
2021-04-15,"1,341.09","1,337.13","1,342.47","1,330.72",0.34%,,
2021-04-16,"1,348.69","1,342.26","1,349.20","1,338.38",0.57%,,
2021-04-19,"1,348.55","1,348.54","1,355.45","1,344.25",-0.01%,,
2021-04-20,"1,347.61","1,349.41","1,355.12","1,342.65",-0.07%,,
2021-04-21,"1,336.86","1,344.99","1,344.99","1,330.74",-0.80%,,
2021-04-22,"1,341.43","1,336.86","1,344.20","1,336.81",0.34%,,
2021-04-23,"1,353.02","1,340.83","1,354.53","1,339.30",0.86%,,
2021-04-26,"1,360.64","1,354.73","1,361.89","1,354.12",0.56%,,
2021-04-27,"1,361.96","1,362.01","1,363.22","1,357.37",0.10%,,
2021-04-28,"1,364.96","1,361.35","1,368.39","1,356.70",0.22%,,
2021-04-29,"1,364.54","1,367.58","1,373.92","1,363.40",-0.03%,,
2021-04-30,"1,347.61","1,365.15","1,365.39","1,346.18",-1.24%,,
2021-05-03,"1,338.89","1,346.51","1,348.03","1,336.26",-0.65%,,
2021-05-04,"1,334.99","1,339.76","1,340.98","1,332.32",-0.29%,,
2021-05-05,"1,333.05","1,335.80","1,336.04","1,329.28",-0.15%,,
2021-05-06,"1,340.80","1,333.07","1,342.44","1,329.38",0.58%,,
2021-05-07,"1,348.57","1,341.87","1,353.22","1,341.53",0.58%,,
2021-05-10,"1,346.35","1,351.46","1,354.30","1,345.26",-0.16%,,
2021-05-11,"1,329.08","1,344.73","1,344.85","1,320.43",-1.28%,,
2021-05-12,"1,315.25","1,329.16","1,329.16","1,309.26",-1.04%,,
2021-05-13,"1,292.78","1,310.43","1,310.90","1,290.43",-1.71%,,
2021-05-14,"1,307.53","1,293.71","1,308.21","1,293.47",1.14%,,
2021-05-17,"1,311.45","1,308.57","1,311.45","1,300.57",0.30%,,
2021-05-18,"1,333.18","1,310.71","1,335.32","1,310.71",1.66%,,
2021-05-19,"1,327.54","1,332.42","1,334.52","1,324.28",-0.42%,,
2021-05-20,"1,329.31","1,326.79","1,330.98","1,321.21",0.13%,,
2021-05-21,"1,330.04","1,330.99","1,337.77","1,327.66",0.05%,,
2021-05-24,"1,326.68","1,328.52","1,329.13","1,321.99",-0.25%,,
2021-05-25,"1,345.49","1,327.49","1,348.51","1,327.03",1.42%,,
2021-05-26,"1,351.95","1,345.12","1,352.94","1,345.02",0.48%,,
2021-05-27,"1,354.31","1,352.21","1,354.32","1,344.16",0.17%,,
2021-05-28,"1,360.78","1,353.90","1,362.77","1,353.90",0.48%,,
2021-05-31,"1,376.21","1,361.39","1,377.25","1,360.01",1.13%,,
2021-06-01,"1,390.85","1,377.58","1,391.26","1,376.85",1.06%,,
2021-06-02,"1,388.47","1,390.66","1,392.60","1,383.77",-0.17%,,
2021-06-03,"1,383.57","1,389.96","1,395.02","1,381.68",-0.35%,,
2021-06-04,"1,381.56","1,382.65","1,383.84","1,374.33",-0.15%,,
2021-06-07,"1,380.59","1,384.52","1,385.71","1,375.75",-0.07%,,
2021-06-08,"1,377.43","1,381.44","1,384.68","1,375.60",-0.23%,,
2021-06-09,"1,372.80","1,377.27","1,377.49","1,371.98",-0.34%,,
2021-06-10,"1,378.85","1,371.86","1,381.20","1,371.62",0.44%,,
2021-06-11,"1,381.99","1,379.99","1,384.77","1,378.61",0.23%,,
2021-06-14,"1,383.19","1,380.38","1,383.23","1,377.83",0.09%,,
2021-06-15,"1,378.27","1,382.58","1,387.03","1,376.69",-0.36%,,
2021-06-16,"1,370.00","1,379.45","1,380.28","1,361.90",-0.60%,,
2021-06-17,"1,362.88","1,363.26","1,364.52","1,359.69",-0.52%,,
2021-06-18,"1,361.25","1,362.28","1,366.15","1,358.88",-0.12%,,
2021-06-21,"1,350.52","1,358.58","1,358.58","1,344.03",-0.79%,,
2021-06-22,"1,346.84","1,352.05","1,353.92","1,344.17",-0.27%,,
2021-06-23,"1,360.50","1,348.54","1,364.06","1,348.54",1.01%,,
2021-06-24,"1,367.39","1,361.26","1,369.18","1,360.30",0.51%,,
2021-06-25,"1,379.59","1,368.96","1,382.73","1,368.68",0.89%,,
2021-06-28,"1,380.90","1,379.19","1,381.61","1,376.81",0.09%,,
2021-06-29,"1,377.15","1,381.21","1,381.89","1,372.39",-0.27%,,
2021-06-30,"1,374.64","1,376.32","1,380.31","1,373.11",-0.18%,,
2021-07-01,"1,368.22","1,374.57","1,374.60","1,366.37",-0.47%,,
2021-07-02,"1,355.38","1,367.31","1,368.33","1,352.65",-0.94%,,
2021-07-05,"1,354.47","1,357.86","1,360.25","1,353.31",-0.07%,,
2021-07-06,"1,346.58","1,353.98","1,356.20","1,343.45",-0.58%,,
2021-07-07,"1,340.68","1,344.69","1,344.69","1,336.58",-0.44%,,
2021-07-08,"1,316.25","1,341.04","1,341.78","1,312.43",-1.82%,,
2021-07-09,"1,318.17","1,316.07","1,319.71","1,302.18",0.15%,,
2021-07-12,"1,326.83","1,320.08","1,329.64","1,320.08",0.66%,,
2021-07-13,"1,339.51","1,329.01","1,341.14","1,328.67",0.96%,,
2021-07-14,"1,338.13","1,337.08","1,340.99","1,333.60",-0.10%,,
2021-07-15,"1,348.48","1,339.77","1,350.73","1,338.52",0.77%,,
2021-07-16,"1,340.08","1,347.76","1,347.76","1,338.23",-0.62%,,
2021-07-19,"1,317.22","1,338.49","1,338.49","1,313.87",-1.71%,,
2021-07-20,"1,311.07","1,315.03","1,315.09","1,304.69",-0.47%,,
2021-07-21,"1,312.15","1,312.56","1,315.05","1,306.89",0.08%,,
2021-07-22,"1,326.38","1,315.50","1,328.21","1,315.50",1.08%,,
2021-07-23,"1,311.30","1,326.24","1,328.16","1,309.18",-1.14%,,
2021-07-26,"1,279.99","1,311.23","1,311.50","1,279.98",-2.39%,,
2021-07-27,"1,252.43","1,281.31","1,282.92","1,248.26",-2.15%,,
2021-07-28,"1,268.21","1,251.25","1,270.44","1,243.17",1.26%,,
2021-07-29,"1,295.41","1,270.89","1,296.94","1,270.79",2.14%,,
2021-07-30,"1,277.80","1,295.92","1,295.92","1,276.42",-1.36%,,
2021-08-02,"1,293.11","1,277.80","1,295.19","1,270.78",1.20%,,
2021-08-03,"1,294.18","1,291.78","1,296.70","1,282.85",0.08%,,
2021-08-04,"1,303.99","1,295.78","1,308.86","1,292.75",0.76%,,
2021-08-05,"1,300.09","1,304.99","1,307.28","1,297.86",-0.30%,,
2021-08-06,"1,292.53","1,298.55","1,299.34","1,290.70",-0.58%,,
2021-08-09,"1,294.20","1,291.47","1,296.07","1,282.57",0.13%,,
2021-08-10,"1,300.33","1,294.86","1,301.43","1,290.49",0.47%,,
2021-08-11,"1,297.58","1,299.92","1,301.69","1,294.17",-0.21%,,
2021-08-12,"1,290.91","1,298.98","1,299.32","1,289.22",-0.51%,,
2021-08-13,"1,280.86","1,290.51","1,290.59","1,277.36",-0.78%,,
2021-08-16,"1,272.19","1,281.23","1,281.75","1,271.49",-0.68%,,
2021-08-17,"1,255.78","1,272.26","1,272.74","1,253.04",-1.29%,,
2021-08-18,"1,261.60","1,254.41","1,265.55","1,251.05",0.46%,,
2021-08-19,"1,232.41","1,259.34","1,259.34","1,230.35",-2.31%,,
2021-08-20,"1,220.78","1,231.87","1,234.95","1,215.92",-0.94%,,
2021-08-23,"1,237.53","1,222.70","1,239.07","1,221.97",1.37%,,
2021-08-24,"1,270.01","1,239.42","1,270.84","1,239.42",2.62%,,
2021-08-25,"1,275.31","1,271.32","1,277.40","1,268.58",0.42%,,
2021-08-26,"1,266.13","1,276.98","1,279.37","1,265.56",-0.72%,,
2021-08-27,"1,272.67","1,265.87","1,274.68","1,263.66",0.52%,,
2021-08-30,"1,285.39","1,275.96","1,285.51","1,273.66",1.00%,,
2021-08-31,"1,308.67","1,285.14","1,308.67","1,275.70",1.81%,,
2021-09-01,"1,312.44","1,308.22","1,313.54","1,302.63",0.29%,,
2021-09-02,"1,311.91","1,312.12","1,318.24","1,309.19",-0.04%,,
2021-09-03,"1,315.91","1,312.25","1,317.19","1,307.91",0.30%,,
2021-09-06,"1,324.37","1,315.79","1,324.40","1,314.07",0.64%,,
2021-09-07,"1,325.65","1,324.68","1,327.50","1,321.75",0.10%,,
2021-09-08,"1,313.60","1,324.73","1,327.38","1,312.90",-0.91%,,
2021-09-09,"1,299.97","1,312.77","1,312.77","1,296.87",-1.04%,,
2021-09-10,"1,308.94","1,300.77","1,313.75","1,299.10",0.69%,,
2021-09-13,"1,301.54","1,307.59","1,308.25","1,292.31",-0.57%,,
2021-09-14,"1,296.15","1,302.56","1,305.25","1,295.07",-0.41%,,
2021-09-15,"1,288.68","1,296.41","1,296.48","1,287.22",-0.58%,,
2021-09-16,"1,276.78","1,290.38","1,290.88","1,274.30",-0.92%,,
2021-09-17,"1,279.35","1,276.01","1,284.08","1,271.96",0.20%,,
2021-09-20,"1,258.23","1,276.58","1,276.58","1,253.32",-1.65%,,
2021-09-21,"1,261.40","1,255.93","1,261.40","1,250.41",0.25%,,
2021-09-22,"1,262.79","1,256.10","1,264.26","1,254.94",0.11%,,
2021-09-23,"1,272.52","1,261.26","1,273.55","1,259.30",0.77%,,
2021-09-24,"1,265.10","1,272.27","1,275.95","1,263.36",-0.58%,,
2021-09-27,"1,267.36","1,264.85","1,272.16","1,262.36",0.18%,,
2021-09-28,"1,260.89","1,266.90","1,271.86","1,258.76",-0.51%,,
2021-09-29,"1,251.28","1,259.18","1,259.18","1,243.82",-0.76%,,
2021-09-30,"1,253.10","1,249.39","1,255.56","1,243.69",0.15%,,
2021-10-01,"1,246.60","1,252.83","1,252.83","1,243.76",-0.52%,,
2021-10-04,"1,236.41","1,248.69","1,250.24","1,234.98",-0.82%,,
2021-10-05,"1,236.51","1,235.60","1,237.81","1,222.14",0.01%,,
2021-10-06,"1,227.13","1,237.26","1,239.51","1,223.43",-0.76%,,
2021-10-07,"1,253.28","1,228.92","1,254.14","1,228.92",2.13%,,
2021-10-08,"1,257.04","1,253.04","1,259.61","1,249.86",0.30%,,
2021-10-11,"1,265.65","1,256.59","1,267.86","1,256.59",0.68%,,
2021-10-12,"1,253.63","1,264.38","1,264.38","1,250.21",-0.95%,,
2021-10-13,"1,260.23","1,253.59","1,262.74","1,253.18",0.53%,,
2021-10-14,"1,266.67","1,263.31","1,268.83","1,263.31",0.51%,,
2021-10-15,"1,283.67","1,269.03","1,284.67","1,269.03",1.34%,,
2021-10-18,"1,283.02","1,284.52","1,285.26","1,278.55",-0.05%,,
2021-10-19,"1,294.57","1,284.82","1,297.39","1,284.77",0.90%,,
2021-10-20,"1,301.13","1,295.95","1,303.72","1,295.53",0.51%,,
2021-10-21,"1,293.00","1,301.32","1,304.66","1,290.41",-0.62%,,
2021-10-22,"1,293.14","1,292.37","1,297.36","1,291.12",0.01%,,
2021-10-25,"1,297.26","1,293.29","1,298.43","1,288.33",0.32%,,
2021-10-26,"1,296.06","1,298.49","1,302.50","1,295.52",-0.09%,,
2021-10-27,"1,282.89","1,296.22","1,296.34","1,282.19",-1.02%,,
2021-10-28,"1,276.07","1,283.10","1,285.13","1,275.04",-0.53%,,
2021-10-29,"1,264.75","1,277.43","1,278.10","1,262.81",-0.89%,,
2021-11-01,"1,264.54","1,263.16","1,264.92","1,256.70",-0.02%,,
2021-11-02,"1,263.96","1,264.36","1,275.35","1,262.78",-0.05%,,
2021-11-03,"1,262.46","1,263.09","1,264.91","1,257.80",-0.12%,,
2021-11-04,"1,268.45","1,265.24","1,271.46","1,265.24",0.47%,,
2021-11-05,"1,264.07","1,268.09","1,268.90","1,261.55",-0.35%,,
2021-11-08,"1,268.82","1,265.83","1,270.09","1,259.29",0.38%,,
2021-11-09,"1,272.95","1,267.03","1,276.06","1,266.86",0.33%,,
2021-11-10,"1,274.39","1,272.09","1,278.33","1,265.46",0.11%,,
2021-11-11,"1,281.40","1,272.50","1,282.35","1,266.45",0.55%,,
2021-11-12,"1,285.48","1,280.83","1,288.68","1,280.83",0.32%,,
2021-11-15,"1,286.82","1,285.89","1,291.62","1,285.61",0.10%,,
2021-11-16,"1,290.55","1,286.19","1,294.40","1,285.75",0.29%,,
2021-11-17,"1,286.87","1,290.07","1,290.69","1,285.59",-0.29%,,
2021-11-18,"1,273.87","1,287.28","1,287.28","1,271.40",-1.01%,,
2021-11-19,"1,269.22","1,273.53","1,275.75","1,266.05",-0.37%,,
2021-11-22,"1,261.56","1,268.53","1,271.39","1,259.77",-0.60%,,
2021-11-23,"1,255.39","1,259.80","1,260.35","1,251.46",-0.49%,,
2021-11-24,"1,253.15","1,256.82","1,258.15","1,249.78",-0.18%,,
2021-11-25,"1,254.69","1,252.69","1,255.35","1,250.09",0.12%,,
2021-11-26,"1,223.13","1,253.83","1,254.32","1,220.16",-2.52%,,
2021-11-29,"1,218.99","1,219.32","1,222.60","1,215.38",-0.34%,,
2021-11-30,"1,212.42","1,220.38","1,223.54","1,208.54",-0.54%,,
2021-12-01,"1,226.81","1,215.82","1,232.33","1,215.23",1.19%,,
2021-12-02,"1,236.19","1,225.49","1,237.40","1,223.35",0.76%,,
2021-12-03,"1,224.64","1,235.67","1,235.67","1,223.28",-0.93%,,
2021-12-06,"1,213.96","1,226.49","1,226.49","1,210.70",-0.87%,,
2021-12-07,"1,235.56","1,214.22","1,236.48","1,213.09",1.78%,,
2021-12-08,"1,241.01","1,237.26","1,242.20","1,237.26",0.44%,,
2021-12-09,"1,247.71","1,242.26","1,251.50","1,242.13",0.54%,,
2021-12-10,"1,238.54","1,246.03","1,246.03","1,236.50",-0.73%,,
2021-12-13,"1,230.61","1,239.75","1,249.66","1,229.61",-0.64%,,
2021-12-14,"1,222.10","1,229.73","1,229.83","1,218.89",-0.69%,,
2021-12-15,"1,214.50","1,220.69","1,223.19","1,210.92",-0.62%,,
2021-12-16,"1,223.89","1,216.25","1,224.84","1,212.83",0.77%,,
2021-12-17,"1,216.30","1,223.57","1,223.90","1,212.18",-0.62%,,
2021-12-20,"1,190.08","1,212.56","1,212.56","1,189.32",-2.16%,,
2021-12-21,"1,203.66","1,191.42","1,204.48","1,190.68",1.14%,,
2021-12-22,"1,209.88","1,204.90","1,211.85","1,204.63",0.52%,,
2021-12-23,"1,219.59","1,212.44","1,221.45","1,211.85",0.80%,,
2021-12-24,"1,220.55","1,222.05","1,225.08","1,219.29",0.08%,,
2021-12-27,"1,221.76","1,220.17","1,222.34","1,219.36",0.10%,,
2021-12-28,"1,227.12","1,222.39","1,228.63","1,220.88",0.44%,,
2021-12-29,"1,217.93","1,226.86","1,226.98","1,217.93",-0.75%,,
2021-12-30,"1,222.75","1,218.79","1,222.92","1,214.91",0.40%,,
2021-12-31,"1,232.01","1,222.72","1,233.49","1,222.51",0.76%,,
2022-01-03,"1,233.50","1,232.75","1,238.28","1,229.01",0.12%,,
2022-01-04,"1,234.95","1,233.14","1,239.17","1,231.52",0.12%,,
2022-01-05,"1,222.74","1,234.47","1,234.52","1,220.46",-0.99%,,
2022-01-06,"1,217.07","1,220.19","1,220.90","1,209.56",-0.46%,,
2022-01-07,"1,226.10","1,217.05","1,227.36","1,216.60",0.74%,,
2022-01-10,"1,232.27","1,227.64","1,235.69","1,222.76",0.50%,,
2022-01-11,"1,243.04","1,233.33","1,244.29","1,230.57",0.87%,,
2022-01-12,"1,267.34","1,244.68","1,269.25","1,244.68",1.95%,,
2022-01-13,"1,263.30","1,269.39","1,270.29","1,262.76",-0.32%,,
2022-01-14,"1,257.46","1,262.98","1,262.98","1,251.51",-0.46%,,
2022-01-17,"1,254.40","1,256.91","1,257.09","1,251.65",-0.24%,,
2022-01-18,"1,241.58","1,255.75","1,259.70","1,239.92",-1.02%,,
2022-01-19,"1,239.83","1,240.76","1,242.27","1,231.10",-0.14%,,
2022-01-20,"1,255.74","1,240.87","1,258.90","1,239.35",1.28%,,
2022-01-21,"1,244.31","1,254.05","1,254.05","1,239.40",-0.91%,,
2022-01-24,"1,222.16","1,243.32","1,243.32","1,216.96",-1.78%,,
2022-01-25,"1,210.45","1,222.14","1,222.14","1,204.71",-0.96%,,
2022-01-26,"1,211.45","1,211.60","1,215.68","1,207.75",0.08%,,
2022-01-27,"1,192.06","1,211.36","1,211.69","1,185.34",-1.60%,,
2022-01-28,"1,191.14","1,191.93","1,196.98","1,187.63",-0.08%,,
2022-01-31,"1,208.23","1,191.16","1,209.23","1,191.01",1.43%,,
2022-02-01,"1,214.01","1,208.89","1,214.65","1,208.65",0.48%,,
2022-02-02,"1,213.23","1,214.81","1,218.21","1,212.94",-0.06%,,
2022-02-03,"1,210.27","1,215.67","1,217.64","1,210.27",-0.24%,,
2022-02-04,"1,221.10","1,211.88","1,222.87","1,211.88",0.89%,,
2022-02-07,"1,219.33","1,221.86","1,223.14","1,215.89",-0.14%,,
2022-02-08,"1,219.80","1,220.90","1,223.26","1,210.27",0.04%,,
2022-02-09,"1,239.79","1,220.90","1,241.21","1,220.90",1.64%,,
2022-02-10,"1,251.09","1,241.56","1,252.27","1,240.79",0.91%,,
2022-02-11,"1,240.51","1,247.13","1,247.15","1,236.85",-0.85%,,
2022-02-14,"1,220.42","1,235.66","1,235.73","1,217.16",-1.62%,,
2022-02-15,"1,229.05","1,219.63","1,230.38","1,215.46",0.71%,,
2022-02-16,"1,244.19","1,230.97","1,246.24","1,230.97",1.23%,,
2022-02-17,"1,242.92","1,245.44","1,251.24","1,241.16",-0.10%,,
2022-02-18,"1,231.77","1,241.98","1,242.56","1,230.40",-0.90%,,
2022-02-21,"1,219.46","1,229.61","1,229.61","1,217.60",-1.00%,,
2022-02-22,"1,206.63","1,216.45","1,216.45","1,195.88",-1.05%,,
2022-02-23,"1,206.86","1,207.74","1,211.64","1,206.15",0.02%,,
2022-02-24,"1,154.86","1,205.34","1,205.34","1,147.57",-4.31%,,
2022-02-25,"1,171.99","1,155.82","1,173.46","1,155.82",1.48%,,
2022-02-28,"1,171.31","1,171.98","1,172.78","1,157.47",-0.06%,,
2022-03-01,"1,176.43","1,171.71","1,182.47","1,171.71",0.44%,,
2022-03-02,"1,168.41","1,175.02","1,175.20","1,166.47",-0.68%,,
2022-03-03,"1,172.56","1,173.95","1,177.44","1,170.15",0.36%,,
2022-03-04,"1,144.91","1,171.05","1,171.05","1,141.94",-2.36%,,
2022-03-07,"1,107.30","1,144.01","1,144.01","1,106.47",-3.28%,,
2022-03-08,"1,096.05","1,105.16","1,108.04","1,090.74",-1.02%,,
2022-03-09,"1,090.67","1,099.16","1,108.84","1,088.94",-0.49%,,
2022-03-10,"1,102.74","1,094.71","1,108.64","1,094.71",1.11%,,
2022-03-11,"1,085.66","1,102.91","1,102.91","1,080.89",-1.55%,,
2022-03-14,"1,055.01","1,084.02","1,085.06","1,053.94",-2.82%,,
2022-03-15,"1,026.77","1,054.14","1,054.34","1,024.17",-2.68%,,
2022-03-16,"1,081.00","1,028.78","1,084.18","1,027.86",5.28%,,
2022-03-17,"1,120.93","1,086.69","1,122.52","1,086.69",3.69%,,
2022-03-18,"1,122.98","1,122.28","1,123.17","1,106.72",0.18%,,
2022-03-21,"1,115.26","1,122.33","1,129.54","1,112.99",-0.69%,,
2022-03-22,"1,131.41","1,114.77","1,132.87","1,111.90",1.45%,,
2022-03-23,"1,140.72","1,132.83","1,144.26","1,132.83",0.82%,,
2022-03-24,"1,136.95","1,139.30","1,139.30","1,131.09",-0.33%,,
2022-03-25,"1,125.01","1,136.52","1,137.29","1,122.37",-1.05%,,
2022-03-28,"1,124.82","1,124.06","1,126.80","1,114.65",-0.02%,,
2022-03-29,"1,136.45","1,126.29","1,139.35","1,126.29",1.03%,,
