date,total_below_200dma,total_stocks,pct_below_200dma
17-09-2007,247,701,35.24
18-09-2007,238,701,33.95
19-09-2007,217,702,30.91
20-09-2007,219,702,31.2
21-09-2007,219,702,31.2
24-09-2007,216,702,30.77
25-09-2007,225,702,32.05
26-09-2007,212,702,30.2
27-09-2007,217,702,30.91
28-09-2007,206,702,29.34
01-10-2007,199,703,28.31
03-10-2007,208,703,29.59
04-10-2007,217,703,30.87
05-10-2007,237,703,33.71
08-10-2007,257,703,36.56
09-10-2007,248,703,35.28
10-10-2007,246,708,34.75
11-10-2007,253,708,35.73
12-10-2007,255,709,35.97
15-10-2007,243,709,34.27
16-10-2007,243,711,34.18
17-10-2007,265,713,37.17
18-10-2007,274,713,38.43
19-10-2007,299,713,41.94
22-10-2007,300,715,41.96
23-10-2007,285,716,39.8
24-10-2007,279,717,38.91
25-10-2007,269,717,37.52
26-10-2007,253,717,35.29
29-10-2007,241,719,33.52
30-10-2007,252,719,35.05
31-10-2007,252,719,35.05
01-11-2007,277,719,38.53
02-11-2007,281,721,38.97
05-11-2007,270,721,37.45
06-11-2007,266,721,36.89
07-11-2007,272,722,37.67
08-11-2007,285,722,39.47
12-11-2007,287,722,39.75
13-11-2007,273,723,37.76
14-11-2007,250,723,34.58
15-11-2007,233,727,32.05
16-11-2007,209,729,28.67
19-11-2007,172,729,23.59
20-11-2007,166,731,22.71
21-11-2007,206,732,28.14
22-11-2007,212,732,28.96
23-11-2007,206,734,28.07
26-11-2007,194,734,26.43
27-11-2007,193,734,26.29
28-11-2007,192,735,26.12
29-11-2007,200,736,27.17
30-11-2007,190,738,25.75
03-12-2007,172,740,23.24
04-12-2007,156,740,21.08
05-12-2007,135,740,18.24
06-12-2007,127,740,17.16
07-12-2007,123,742,16.58
10-12-2007,112,743,15.07
11-12-2007,96,744,12.9
12-12-2007,77,744,10.35
13-12-2007,82,745,11.01
14-12-2007,70,746,9.38
17-12-2007,90,747,12.05
18-12-2007,100,747,13.39
19-12-2007,85,747,11.38
20-12-2007,93,748,12.43
24-12-2007,83,749,11.08
26-12-2007,71,750,9.47
27-12-2007,67,750,8.93
28-12-2007,58,750,7.73
31-12-2007,46,750,6.13
01-01-2008,45,750,6
02-01-2008,44,753,5.84
03-01-2008,47,754,6.23
04-01-2008,45,755,5.96
07-01-2008,49,755,6.49
08-01-2008,59,755,7.81
09-01-2008,61,755,8.08
10-01-2008,83,755,10.99
11-01-2008,94,755,12.45
14-01-2008,90,755,11.92
15-01-2008,96,755,12.72
16-01-2008,115,757,15.19
17-01-2008,110,759,14.49
18-01-2008,150,759,19.76
21-01-2008,280,760,36.84
22-01-2008,382,760,50.26
23-01-2008,310,760,40.79
24-01-2008,370,761,48.62
25-01-2008,305,761,40.08
28-01-2008,329,762,43.18
29-01-2008,312,762,40.94
30-01-2008,349,762,45.8
31-01-2008,371,763,48.62
01-02-2008,353,763,46.26
04-02-2008,316,763,41.42
05-02-2008,298,764,39.01
06-02-2008,311,765,40.65
07-02-2008,343,765,44.84
08-02-2008,385,765,50.33
11-02-2008,463,765,60.52
12-02-2008,484,766,63.19
13-02-2008,502,767,65.45
14-02-2008,453,767,59.06
15-02-2008,427,767,55.67
18-02-2008,421,768,54.82
19-02-2008,415,769,53.97
20-02-2008,438,769,56.96
21-02-2008,429,770,55.71
22-02-2008,439,770,57.01
25-02-2008,440,771,57.07
26-02-2008,425,771,55.12
27-02-2008,420,772,54.4
28-02-2008,426,772,55.18
29-02-2008,435,772,56.35
03-03-2008,499,772,64.64
04-03-2008,538,772,69.69
05-03-2008,568,773,73.48
07-03-2008,605,773,78.27
10-03-2008,628,773,81.24
11-03-2008,594,773,76.84
12-03-2008,598,775,77.16
13-03-2008,647,775,83.48
14-03-2008,644,776,82.99
17-03-2008,696,777,89.58
18-03-2008,701,778,90.1
19-03-2008,706,778,90.75
24-03-2008,711,778,91.39
25-03-2008,697,778,89.59
26-03-2008,688,778,88.43
27-03-2008,684,778,87.92
28-03-2008,655,779,84.08
31-03-2008,665,779,85.37
01-04-2008,664,779,85.24
02-04-2008,659,779,84.6
03-04-2008,653,779,83.83
04-04-2008,674,779,86.52
07-04-2008,666,779,85.49
08-04-2008,667,779,85.62
09-04-2008,658,780,84.36
10-04-2008,655,780,83.97
11-04-2008,642,781,82.2
15-04-2008,634,781,81.18
16-04-2008,623,781,79.77
17-04-2008,600,781,76.82
21-04-2008,575,781,73.62
22-04-2008,562,782,71.87
23-04-2008,552,783,70.5
24-04-2008,559,783,71.39
25-04-2008,558,784,71.17
28-04-2008,553,784,70.54
29-04-2008,536,784,68.37
30-04-2008,528,784,67.35
02-05-2008,517,784,65.94
05-05-2008,518,784,66.07
06-05-2008,537,784,68.49
07-05-2008,547,784,69.77
08-05-2008,554,784,70.66
09-05-2008,576,784,73.47
12-05-2008,591,784,75.38
13-05-2008,585,784,74.62
14-05-2008,574,785,73.12
15-05-2008,563,785,71.72
16-05-2008,550,785,70.06
20-05-2008,548,785,69.81
21-05-2008,543,785,69.17
22-05-2008,553,786,70.36
23-05-2008,585,786,74.43
26-05-2008,605,786,76.97
27-05-2008,621,788,78.81
28-05-2008,616,788,78.17
29-05-2008,622,788,78.93
30-05-2008,619,789,78.45
02-06-2008,650,789,82.38
03-06-2008,647,789,82
04-06-2008,661,789,83.78
05-06-2008,657,789,83.27
06-06-2008,662,789,83.9
09-06-2008,687,790,86.96
10-06-2008,691,793,87.14
11-06-2008,682,793,86
12-06-2008,675,794,85.01
13-06-2008,674,794,84.89
16-06-2008,668,795,84.03
17-06-2008,655,796,82.29
18-06-2008,659,796,82.79
19-06-2008,676,798,84.71
20-06-2008,697,798,87.34
23-06-2008,715,798,89.6
24-06-2008,728,798,91.23
25-06-2008,725,798,90.85
26-06-2008,721,798,90.35
27-06-2008,727,798,91.1
30-06-2008,738,798,92.48
01-07-2008,750,799,93.87
02-07-2008,750,799,93.87
03-07-2008,753,799,94.24
04-07-2008,750,800,93.75
07-07-2008,743,800,92.88
08-07-2008,747,800,93.38
09-07-2008,733,800,91.62
10-07-2008,736,801,91.89
11-07-2008,743,801,92.76
14-07-2008,741,801,92.51
15-07-2008,756,801,94.38
16-07-2008,757,801,94.51
17-07-2008,754,801,94.13
18-07-2008,748,801,93.38
21-07-2008,745,801,93.01
22-07-2008,744,801,92.88
23-07-2008,731,802,91.15
24-07-2008,733,803,91.28
25-07-2008,731,803,91.03
28-07-2008,721,803,89.79
29-07-2008,727,803,90.54
30-07-2008,717,803,89.29
31-07-2008,713,803,88.79
01-08-2008,706,804,87.81
04-08-2008,696,804,86.57
05-08-2008,689,804,85.7
06-08-2008,693,805,86.09
07-08-2008,685,805,85.09
08-08-2008,682,805,84.72
11-08-2008,676,805,83.98
12-08-2008,677,805,84.1
13-08-2008,676,806,83.87
14-08-2008,687,806,85.24
18-08-2008,693,806,85.98
19-08-2008,693,806,85.98
20-08-2008,689,806,85.48
21-08-2008,697,806,86.48
22-08-2008,698,810,86.17
25-08-2008,700,810,86.42
26-08-2008,697,810,86.05
27-08-2008,701,810,86.54
28-08-2008,701,811,86.44
29-08-2008,691,811,85.2
01-09-2008,695,811,85.7
02-09-2008,684,811,84.34
04-09-2008,681,811,83.97
05-09-2008,697,811,85.94
